ID,nDissSteps,pKa,pKa_1,pKa_2,pKaType,pKaType_1,pKaType_2,ChargeA,ChargeA_1,ChargeA_2,ChargeA_3,ChargeB,ChargeB_1,ChargeB_2,ChargeB_3,pKaserror,pKaserror_1,pKaserror_2
595,3,1.22,15,16,1,0,0,0,0,0,0,1,0,0,0,0.3,0.1,0.1
596,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
597,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
598,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
599,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
600,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
601,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
602,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
603,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
604,3,3.23,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
605,3,1.42,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
606,3,0.51,3.62,16,1,1,0,0,0,0,0,2,1,0,0,0.7,0.1,0.1
607,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
608,3,1.15,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
609,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
610,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
611,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
612,3,4.41,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
613,3,3.56,15,16,1,0,0,0,0,0,0,2,1,1,1,0.13,0.1,0.1
614,3,2.03,4.43,16,-1,-1,0,0,-1,-2,-2,1,1,1,1,0.6,0.1,0.1
615,3,0.18,15,16,1,0,0,0,0,0,0,2,1,1,1,0.4,0.1,0.1
616,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
617,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
618,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
619,3,4.5,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,1,0.1,0.1
620,3,1.62,15,16,1,0,0,0,0,0,0,2,1,1,1,0.5,0.1,0.1
621,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
622,3,2.21,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.2,0.1,0.1
623,3,2.8,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
624,3,4.29,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.2,0.1,0.1
625,3,-0.25,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.2,0.1,0.1
626,3,1.62,15,16,1,0,0,0,0,0,0,1,0,0,0,0.5,0.1,0.1
627,3,4.27,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
628,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
629,3,1.44,15,16,1,0,0,0,0,0,0,1,0,0,0,0.28,0.1,0.1
630,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
631,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
632,3,5.54,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
633,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
634,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
635,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
636,3,-0.23,3.49,16,1,1,0,0,0,0,0,3,2,1,1,0.32,0.4,0.1
637,3,2.09,4.99,16,1,1,0,0,0,0,0,3,2,1,1,0.5,0.4,0.1
638,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
639,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
640,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
641,3,4.5,5.44,16,-1,1,0,0,-1,-1,-1,1,1,0,0,1,0.7,0.1
642,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
643,3,1.74,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
644,3,2.61,15,16,1,0,0,0,0,0,0,2,1,1,1,0.7,0.1,0.1
645,3,2.29,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.16,0.1,0.1
646,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
647,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
648,3,2.21,3.17,16,-1,-1,0,0,-1,-2,-2,1,1,1,1,0.1,0.1,0.1
649,3,2.47,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.24,0.1,0.1
650,3,2.69,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
651,3,5.05,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
652,3,3.93,15,16,1,0,0,0,0,0,0,2,1,1,1,0.13,0.1,0.1
653,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
654,3,2.4,3.2,16,1,1,0,0,0,0,0,3,2,1,1,0.1,0.1,0.1
655,3,4.25,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.1,0.1,0.1
656,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
657,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
658,3,4.51,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
659,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
660,3,1.37,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
661,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
662,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
663,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
664,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
665,3,1.7,4.71,16,-1,1,0,0,-1,-1,-1,1,1,0,0,0.36,0.29,0.1
666,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
667,3,3.73,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
668,3,2.28,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.26,0.1,0.1
669,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
670,3,2.27,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.22,0.1,0.1
671,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
672,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
673,3,14,15,16,0,0,0,0,0,0,0,2,2,2,2,0.1,0.1,0.1
674,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
675,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
676,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
677,3,3.44,15,16,1,0,0,0,0,0,0,2,1,1,1,0.5,0.1,0.1
678,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
679,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
680,3,0.5,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
681,3,1.25,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
682,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
683,3,0.8,4.28,16,1,-1,0,0,0,-1,-1,1,0,0,0,0.1,0.1,0.1
684,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
685,3,0.25,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
686,3,3.39,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
687,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
688,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
689,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
690,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
691,3,3.45,4.77,16,-1,-1,0,0,-1,-2,-2,0,0,0,0,0.1,0.1,0.1
692,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
693,3,3.3,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
694,3,0.38,15,16,1,0,0,0,0,0,0,2,1,1,1,0.5,0.1,0.1
695,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
696,3,5.16,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
697,3,2.12,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
698,3,3.14,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
699,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
700,3,-0.29,4.64,16,1,-1,0,0,0,-1,-1,1,0,0,0,0.4,0.1,0.1
701,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
702,3,2.63,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
703,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
704,3,-0.18,5.09,16,1,1,0,0,0,0,0,2,1,0,0,0.1,0.1,0.1
705,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
706,3,4.69,4.75,16,1,1,0,0,0,0,0,2,1,0,0,0.1,0.1,0.1
707,3,0.98,15,16,1,0,0,0,0,0,0,2,1,1,1,0.5,0.1,0.1
708,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
709,3,3.16,15,16,1,0,0,0,0,0,0,2,1,1,1,0.7,0.1,0.1
710,3,4.77,15,16,1,0,0,0,0,0,0,2,1,1,1,0.49,0.1,0.1
711,3,3.99,15,16,1,0,0,0,0,0,0,2,1,1,1,0.61,0.1,0.1
712,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
713,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
714,3,0.13,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
715,3,4.17,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
716,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
717,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
718,3,1.21,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
719,3,4.77,15,16,1,0,0,0,0,0,0,2,1,1,1,0.49,0.1,0.1
720,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
721,3,4.03,15,16,1,0,0,0,0,0,0,2,1,1,1,0.5,0.1,0.1
722,3,5.3,15,16,1,0,0,0,0,0,0,1,0,0,0,0.26,0.1,0.1
723,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
724,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
725,3,4.33,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.38,0.1,0.1
726,3,1.31,4.88,16,1,1,0,0,0,0,0,2,1,0,0,0.1,0.5,0.1
727,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
728,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
729,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
730,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
731,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
732,3,2.28,15,16,1,0,0,0,0,0,0,2,1,1,1,0.7,0.1,0.1
733,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
734,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
735,3,4.73,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.33,0.1,0.1
736,3,0.71,1.93,16,1,1,0,0,0,0,0,3,2,1,1,0.5,0.5,0.1
737,3,2.96,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
738,3,1.19,15,16,1,0,0,0,0,0,0,1,0,0,0,0.5,0.1,0.1
739,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
740,3,0.57,15,16,1,0,0,0,0,0,0,2,1,1,1,0.4,0.1,0.1
741,3,4.26,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
742,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
743,3,2.38,15,16,1,0,0,0,0,0,0,2,1,1,1,0.7,0.1,0.1
744,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
745,3,5.41,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
746,3,4.73,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.33,0.1,0.1
747,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
748,3,0.94,15,16,1,0,0,0,0,0,0,2,1,1,1,0.7,0.1,0.1
749,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
750,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
751,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
752,3,2.97,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
753,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
754,3,1.79,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
755,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
756,3,4.54,15,16,1,0,0,0,0,0,0,2,1,1,1,0.4,0.1,0.1
757,3,1.25,15,16,1,0,0,0,0,0,0,1,0,0,0,0.4,0.1,0.1
758,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
759,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
760,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
761,3,5.54,15,16,1,0,0,0,0,0,0,1,0,0,0,0.3,0.1,0.1
762,3,3.77,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
763,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
764,3,2.29,4.57,16,1,1,0,0,0,0,0,3,2,1,1,0.4,0.1,0.1
765,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
766,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
767,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
768,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
769,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
770,3,4.63,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
771,3,-0.25,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
772,3,5.25,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
773,3,1.44,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
774,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
775,3,0.84,2.53,16,1,1,0,0,0,0,0,3,2,1,1,0.2,0.4,0.1
776,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
777,3,0.92,4.92,16,1,1,0,0,0,0,0,2,1,0,0,0.2,0.11,0.1
778,3,0.0793,0.86,16,1,1,0,0,0,0,0,2,1,0,0,0.5,0.5,0.1
779,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
780,3,5.42,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
781,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
782,3,0.74,15,16,1,0,0,0,0,0,0,1,0,0,0,0.5,0.1,0.1
783,3,4.28,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
784,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
785,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
786,3,2.3,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.1,0.1,0.1
787,3,1.22,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
788,3,0.57,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
789,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
790,3,3.26,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
791,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
792,3,4.96,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
793,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
794,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
795,3,0.65,1.55,16,1,1,0,0,0,0,0,3,2,1,1,0.2,0.5,0.1
796,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
797,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
798,3,4.67,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
799,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
800,3,1.59,15,16,1,0,0,0,0,0,0,2,1,1,1,0.39,0.1,0.1
801,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
802,3,1.1,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
803,3,3.12,3.73,16,1,1,0,0,0,0,0,2,1,0,0,0.1,0.1,0.1
804,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
805,3,0.72,15,16,1,0,0,0,0,0,0,1,0,0,0,0.5,0.1,0.1
806,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
807,3,5.32,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
808,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
809,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
810,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
811,3,2.85,3.65,16,1,1,0,0,0,0,0,3,2,1,1,0.1,0.1,0.1
812,3,1.15,15,16,1,0,0,0,0,0,0,1,0,0,0,0.5,0.1,0.1
813,3,4.03,15,16,1,0,0,0,0,0,0,2,1,1,1,0.5,0.1,0.1
814,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
815,3,3.01,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.63,0.1,0.1
816,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
817,3,3.36,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
818,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
819,3,1.32,4.59,16,1,1,0,-1,-1,-1,-1,2,1,0,0,0.5,0.3,0.1
820,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
821,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
822,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
823,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
824,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
825,3,2.7,3.87,16,1,1,0,0,0,0,0,3,2,1,1,0.2,0.5,0.1
826,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
827,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
828,3,-0.32,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
829,3,2.61,3.87,16,1,1,0,0,0,0,0,3,2,1,1,0.2,0.5,0.1
830,3,14,15,16,0,0,0,0,0,0,0,2,2,2,2,0.1,0.1,0.1
831,3,4.51,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
832,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
833,3,1.13,3.85,16,1,1,0,0,0,0,0,2,1,0,0,0.1,0.1,0.1
834,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
835,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
836,3,3.94,15,16,1,0,0,0,0,0,0,2,1,1,1,0.7,0.1,0.1
837,3,3.24,4.8,16,1,1,0,0,0,0,0,2,1,0,0,0.1,0.1,0.1
838,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
839,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
840,3,2.3,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
841,3,2.59,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
842,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
843,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
844,3,2.09,15,16,1,0,0,0,0,0,0,1,0,0,0,0.3,0.1,0.1
845,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
846,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
847,3,3.35,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
848,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
849,3,0.12,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
850,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
851,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
852,3,2.06,15,16,1,0,0,0,0,0,0,1,0,0,0,0.4,0.1,0.1
853,3,4.46,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
854,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
855,3,4.5,15,16,-1,0,0,0,-1,-1,-1,2,2,2,2,1,0.1,0.1
856,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
857,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
858,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
859,3,3.5,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.2,0.1,0.1
860,3,0.52,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
861,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
862,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
863,3,0.94,15,16,1,0,0,0,0,0,0,1,0,0,0,0.4,0.1,0.1
864,3,0.38,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
865,3,0.31,15,16,1,0,0,0,0,0,0,1,0,0,0,0.7,0.1,0.1
866,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
867,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
868,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
869,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
870,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
871,3,1.24,3.61,16,1,1,0,0,0,0,0,2,1,0,0,0.7,0.1,0.1
872,3,1.55,15,16,1,0,0,0,0,0,0,1,0,0,0,0.5,0.1,0.1
873,3,4.21,15,16,1,0,0,0,0,0,0,2,1,1,1,0.13,0.1,0.1
874,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
875,3,4.23,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
876,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
877,3,5.39,15,16,1,0,0,0,0,0,0,1,0,0,0,0.63,0.1,0.1
878,3,14,15,16,0,0,0,0,0,0,0,2,2,2,2,0.1,0.1,0.1
879,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
880,3,3.96,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.3,0.1,0.1
881,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
882,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
883,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
884,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
885,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
886,3,1.49,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
887,3,1.77,15,16,1,0,0,0,0,0,0,2,1,1,1,0.2,0.1,0.1
888,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
889,3,3.14,15,16,-1,0,0,0,-1,-1,-1,1,1,1,1,0.1,0.1,0.1
890,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
891,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
892,3,2.39,3.64,16,1,1,0,0,0,0,0,2,1,0,0,0.1,0.3,0.1
893,3,0.55,15,16,1,0,0,0,0,0,0,1,0,0,0,0.2,0.1,0.1
894,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
895,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
896,3,0.36,3.49,16,1,-1,0,0,0,-1,-1,1,0,0,0,0.7,0.2,0.1
897,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
