"SMILES","MolWt","LogP","TPSA","LabuteASA","NumHAcceptors","NumHDonors","NumRotatableBonds","RingCount","NumAromaticRings","ExactMolWt"
"CCC(c1ccccc1)NC(=O)c1c(C)c(c2ccccc2)nc2ccccc12",380.491,6.09132,41.99,204.760347536207,2,1,5,4,4,380.188863388
"c1cc2c(CCC2(C(=O)O)N)cc1C(=O)O",221.212,0.5696,100.62,107.24581422202,3,3,2,2,1,221.068807832
"CC(C)NCC(COc1ccc(cc1)CC(=O)N)O",266.341,0.4521,84.58,144.480185155571,4,3,8,1,1,266.163042564
"C(C1C(C(C(n2cnc3c(N)ncnc23)O1)O)O)O",267.245,-1.98,139.54,125.486900644283,9,4,2,3,2,267.096753896
"CCC1(CCC(=O)NC1=O)c1ccc(cc1)N",232.283,1.3532,72.19,122.846661746852,3,2,2,2,1,232.121177752
"CN1C2CCC1CC(C2)OC(c1ccccc1)c1ccccc1N",322.452,4,38.49,180.619929913635,3,1,4,4,2,322.204513452
"c1cc(c(c2CC(C34CC5CC(CC(C5)C4)C3)OC(CN)c12)O)O",329.44,3.2553,75.71,180.782828823106,4,3,2,6,1,329.199093724
"c1cc(ccc1CCN)S(=O)(=O)F",203.238,0.846,60.16,90.7534271387779,3,1,3,1,1,203.04162778
"Cn1c2c(c(=O)n(C)c1=O)nc(c1ccc(cc1)S(=O)(=O)O)[nH]2",336.329,-0.126,127.05,146.144146525641,7,2,2,3,3,336.052840484
"C#CCOC(=O)C1=CCCN(C)C1",179.219,0.4247,29.54,96.6270387654803,3,0,2,1,0,179.094628656
"CC(C)(C)c1c(CC(C(=O)[OH])[NH2])c(=O)[nH]o1",228.248,0.2198,109.32,115.148868277889,4,3,3,1,1,228.111006992
"CCCn1c2c(c(=O)n(CCC)c1=O)[nH]c(c1ccc(cc1)S(=O)(=O)O)n2",392.437,1.62,127.05,182.84367898457,7,2,6,3,3,392.11544074
"CNC(=O)C1C(C(C(n2cnc3c(NCc4ccc(cc4)N)ncnc23)O1)O)O",399.411,-0.6142,160.44,195.010098801896,10,5,5,4,3,399.165502152
"c1ccc2c(c1)cccc2C1CCC(=CBr)OC1=O",317.182,4.4967,26.3,138.014517589272,2,0,1,3,2,316.009891756
"C=CCc1ccccc1OCC(CNC(C)C)O",249.354,2.1528,41.49,141.942968676418,3,2,8,1,1,249.172878976
"c1ccc2c(c1)C(=O)N(c1ccc(cc1Cl)N)C2=O",272.691,2.7228,63.4,126.699432960997,3,1,1,3,2,272.035255208
"COc1cc(ccc1Nc1c2ccccc2nc2ccccc12)NS(=O)(=O)C",393.468,4.5117,80.32,189.585956855574,5,2,5,4,4,393.114712468
"c1ccc2c(c1)nc1c(n2)[nH]c(=O)[nH]c1=O",214.184,0.1596,91.5,96.5423045723245,4,2,0,3,3,214.049075432
"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(C(CC2(C)C1(C(=O)CO)O)O)Cl",408.922,2.165,94.83,211.013671714478,5,3,2,4,0,408.170351708
"c1ccc(cc1)C(=O)N",121.139,0.7855,43.09,63.2486647966014,1,1,1,1,1,121.052763844
"CCCCNc1cc(cc(c1Oc1ccccc1)S(=O)(=O)N)C(=O)O",364.423,3.0365,118.72,174.393287910525,5,3,8,2,2,364.10929274
"c1cc(ccc1C(CC(=O)O)CN)Cl",213.664,1.857,63.32,104.552513877835,2,2,4,1,1,213.055656304
"CC1CCCC=CC2CC(CC2(CC=CC(=O)O1)O)O",280.364,2.1065,66.76,153.578681726576,4,2,0,2,0,280.167459248
"COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1",417.553,4.1806,44.81,227.770490838739,4,1,8,4,3,417.241627232
"CC(C(=O)c1cccc(c1)Cl)NC(C)(C)C",239.746,3.2993,29.1,127.348174066066,2,1,3,1,1,239.107691876
"CN(C)CCC=C1c2ccccc2Sc2cc(ccc12)Cl",315.869,5.188,3.24,160.458394751698,2,0,3,3,2,315.084848256
"c1cc(ccc1c1c(c2ccncc2)nc(c2ccc(cc2)O)[nH]1)F",331.35,4.6504,61.8,163.025225168433,3,2,3,4,4,331.112090288
"CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(CC3(C)C2(C(=O)CO)O1)O",430.541,2.7168,93.06,231.170439626787,6,2,4,5,0,430.235538808
"c1ccc(cc1)COc1c2c([nH]cn2)nc(N)n1",241.254,1.5141,89.71,118.485489660627,5,2,3,3,3,241.096359972
"CC(C)(C)c1ccc(cc1)S(=O)(=O)C=CC#N",249.335,2.79508,57.93,123.388930453861,3,0,2,1,1,249.08234972
"CC1=C(C(c2ccccc2C(F)(F)F)C(=C(C)N1)N(=O)=O)C(=O)OC",356.3,3.3474,81.47,161.802912624758,5,1,3,2,1,356.09839162
"CC(C)(C)C1(CCN2CC3c4ccccc4CCc4cccc(C2C1)c34)O",361.529,4.84480000000001,23.47,206.410074537858,2,1,0,5,2,361.240564612
"CC(C)NCC(COc1ccc(cc1)CCOCC1CC1)O",307.434,2.3934,50.72,174.264935128777,4,2,11,2,1,307.214743788
"CN1C2CCC1CC(C2)OC(c1ccccc1)c1ccccc1",307.437,4.4178,12.47,173.758955451977,2,0,4,4,2,307.19361442
"CC(Cc1ccc(cc1)OCC(=O)O)NCC(c1cccc(c1)Cl)O",363.841,3.0576,78.79,182.900503522954,4,3,9,2,2,363.123735864
"CCC(C)N(C)C(=O)c1cc2ccccc2c(c2ccccc2Cl)n1",352.865,5.42570000000001,33.2,182.308465025275,2,0,4,3,3,352.134240972
"C1CN1c1cc(c(cc1N(=O)=O)N(=O)=O)C(=O)N",252.186,0.4219,132.38,111.443473487236,6,1,4,2,1,252.049469356
"CC(C=Cc1cccc(c1)Oc1ccc(cc1)F)N(C(=O)N)O",316.332,3.7896,75.79,156.999486242183,3,2,5,2,2,316.122320624
"c1ccc(cc1)C(=N)N",120.155,0.97067,49.87,65.2355208282286,1,2,1,1,1,120.068748256
"CCCCOc1cc(ccc1OC)CC1CNC(=O)N1",278.352,2.098,59.59,150.223852189979,3,2,7,2,1,278.163042564
"COc1ccccc1N1CCN(CC1)CCN1C(=O)CC2(CCCC2)CC1=O",385.508,2.5266,53.09,210.523159434662,5,0,5,4,1,385.236541852
"CN1CCC(CC1)c1c[nH]c2ccc(cc12)O",230.311,2.6827,39.26,126.494312920882,2,2,1,3,2,230.141913196
"c1cc2c(cccc2S(=O)(=O)N2CCCNCC2)c(c1)Cl",324.833,2.4772,49.41,153.248240177885,3,1,2,3,2,324.069926464
"c1ccc(cc1)CNC(=N)NC(=O)c1c(N)nc(c(Cl)n1)N",319.756,0.74877,142.8,151.028248146093,6,5,3,2,2,319.094835748
"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(C(CC2(C)C1(C(=O)CO)O)O)F",392.467,1.8957,94.83,204.875940890523,5,3,2,4,0,392.199902248
"C1CCC(CC1)n1c(CCCCOc2ccc3c(CCC(=O)N3)c2)nnn1",369.469,3.4647,81.93,197.02170871125,6,1,7,4,2,369.216475104
"c1cc(c(cc1C1C(Cc2c(cc(cc2O1)O)O)O)O)O",290.271,1.5461,110.38,139.765144798694,6,5,1,3,2,290.079038168
"CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)C3(C)CC(C21)O",346.467,2.6667,74.6,191.559132895229,4,2,2,4,0,346.21440944
"CCCCS(=N)(=O)CCC(C(=O)O)N",222.31,0.63527,104.24,110.208281060591,4,3,7,0,0,222.103813436
"C1CCC2(C1)CC(=O)N(CCCCN1CCN(CC1)c1ncccn1)C(=O)C2",385.512,2.0882,69.64,210.213852281444,6,0,6,4,1,385.247775232
"COc1cccc(c1OCCNCC1CSc2ccccc2O1)OC",361.463,3.2255,48.95,184.536792235907,6,1,8,3,2,361.134779216
"CCCNC(=O)NS(=O)(=O)c1ccc(cc1)Cl",276.745,1.7379,75.27,123.597189930298,3,2,4,1,1,276.033540956
"CN(C)CCC(c1ccc(cc1)Br)c1ccccn1",319.246,3.9277,16.13,149.854676657524,2,0,5,2,2,318.073160708
"C1CNP(=O)(N(CCCl)CCCl)OC1",261.089,1.884,41.57,115.574149142254,2,1,5,1,0,260.02481971
"Cc1c(CC(=O)O)c2cc(ccc2n1Cc1ccc(cc1)Cl)OC",343.81,4.28712,51.46,170.162710906665,3,1,5,3,3,343.097521116
"CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)(C3(C)CC(=O)C21)O",360.45,1.9898,91.67,192.910713994937,5,2,2,4,0,360.193673996
"CC1=C(C(=O)O)N2C(=O)C(C2SC1)NC(=O)C(c1ccccc1)N",347.396,0.4449,112.73,166.576394210432,5,3,4,3,1,347.093977024
"CN1CCC(=C2c3ccccc3C=Cc3ccccc23)CC1",287.406,4.6979,3.24,161.646322157431,1,0,0,4,2,287.167399672
"CN(C)CCCN1c2ccccc2Sc2ccc(cc12)Cl",318.873,4.8944,6.48,161.947859839857,3,0,4,3,2,318.095747288
"CN(C)CCOC(=O)COc1ccc(cc1)Cl",257.717,1.8236,38.77,128.552296264704,4,0,6,1,1,257.081871052
"c1cc2c(cc1Cl)[nH]c(=O)o2",169.567,1.7745,46,72.2697718560905,2,1,0,2,2,168.993056048
"c1c(c(cc2c1NC=NS2(=O)=O)S(=O)(=O)N)Cl",295.729,0.1299,118.69,111.004400356279,5,2,1,2,1,294.948825352
"Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1",286.36,3.58722,58.95,139.732168082485,4,2,2,3,3,286.088832068
"C1CC1NC(=O)C1C(C(C(n2cnc3c(N)ncnc23)O1)O)O",320.309,-1.6937,148.41,152.679344240014,9,4,3,4,2,320.123302992
"c1ccc(cc1)C(C(=O)NC1C(=O)N2C(=C(CSC12)Cl)C(=O)O)N",367.814,0.6213,112.73,166.299806822414,5,3,4,3,1,367.039354608
"CN(C)CCCC1(c2ccc(cc2)F)c2ccc(cc2CO1)C#N",324.399,3.81298,36.26,171.338077574834,3,0,5,3,2,324.163791512
"CC(c1ccccc1)(c1ccc(cc1)Cl)OCCC1CCCN1C",343.898,5.10440000000001,12.47,186.473023332556,2,0,6,3,2,343.170292132
"CN(C)CCC(c1ccc(cc1)Cl)c1ccccn1",274.795,3.8186,16.13,146.290395278764,2,0,5,2,2,274.123676288
"CN(C)CCC(c1ccc(cc1)Cl)c1ccccn1",274.795,3.8186,16.13,146.290395278764,2,0,5,2,2,274.123676288
"c1cc(c(c(c1)Cl)NC1=NCCN1)Cl",230.098,2.3645,36.42,104.882825381984,3,2,1,2,1,229.017352648
"c1ccc(cc1)CCOC(=O)C=Cc1ccc(c(c1)O)O",284.311,2.8969,66.76,145.140008218242,4,2,5,2,2,284.104858992
"CC(=O)OCC(=O)C1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C)O",402.487,2.5606,97.74,212.844702543293,6,1,3,4,0,402.20423868
"C1CCC(C1)n1cnc2c(N)ncnc12",203.249,1.5236,69.62,105.730643383806,5,1,1,3,2,203.117095416
"c1cc(ccc1C(=O)O)[Hg]Cl",357.158,1.2464,37.3,87.1674400230924,1,1,2,1,1,357.96845008
"CN1CCN(CC1)C1=Nc2cc(ccc2Nc2ccccc12)Cl",326.831,3.7227,30.87,167.687102077066,4,1,0,4,2,326.129824288
"C[N+](C)(C)CC#CCOC(=O)Nc1cccc(c1)Cl",281.763,2.5981,38.33,143.795691958627,2,1,3,1,1,281.10513191609
"CC(=O)OCC1=C(C(=O)O)N2C(=O)C(C2SC1)NC(=O)C(=NOC)c1csc(N)n1",455.474,-0.622499999999998,173.51,201.769205349375,11,3,7,3,1,455.056939884
"CC(=O)OCC1=C(C(=O)O)N2C(=O)C(C2SC1)NC(=O)CCCC(C(=O)O)N",415.424,-1.1297,176.33,193.646328131337,8,4,9,2,0,415.104935632
"Cn1cc(c2ccccc12)C(=O)OCC1CCN(CC1)CCNS(=O)(=O)C",393.509,1.5963,80.64,197.878530876222,6,1,7,3,2,393.172227344
"c1ccc2c(c1)nc(CN1CCCC1)n2Cc1ccc(cc1)Cl",325.843,4.3338,21.06,169.155273179144,3,0,4,4,3,325.13457532
"CN1C(CCC1=O)c1cccnc1",176.219,1.3749,33.2,94.2509322911581,2,0,1,2,1,176.094963004
"c1cc(ccc1CC(C(=O)O)N)Cl",199.637,1.2944,63.32,95.377630763103,2,2,3,1,1,199.04000624
"COc1cccc(c1)C(=O)NCCN1CCN(CC1)c1ccc(cc1)Cl",373.884,2.9006,44.81,192.827414803918,4,1,6,3,2,373.155704688
"CN(C1CCCCC1)C(=O)CCCOc1ccc2c(ccc(=O)[nH]2)c1",342.439,3.4782,62.4,184.124960473411,3,1,6,3,2,342.194342692
"CC1=C(C(=O)O)N2C(=O)C(C2SC1)NC(=O)C(C1=CCC=CC1)N",349.412,0.3486,112.73,170.133856473186,5,3,4,3,0,349.109627088
"c1ccc(cc1)CC(C(=O)CCl)NC(=O)OCc1ccccc1",331.799,3.332,55.4,165.315393487284,3,1,7,2,2,331.097521116
"c1ccc2c(c1)C=Cc1ccccc1N2C(=O)N",236.274,3.3872,46.33,122.124895216788,1,1,0,3,2,236.094963004
"Cc1c(CSCCNC(=NC)NC#N)nc[nH]1",252.347,0.5974,88.89,127.579240781544,4,3,5,1,1,252.115715512
"C(C1C(C(C(n2cnc3c(N)nc(Cl)nc23)O1)O)O)O",301.69,-1.3266,139.54,134.385196370997,9,4,2,3,2,301.057781544
"CCN(CC)CCCC(C)Nc1ccnc2cc(ccc12)Cl",319.88,4.8106,28.16,174.817446379043,3,1,8,2,2,319.181525512
"c1c(cc(C(=O)O)nc1C(=O)O)O",183.119,0.1836,107.72,79.371544061133,4,3,2,1,1,183.01677226
"CCN(CCCl)Cc1ccccc1Br",276.605,3.5098,3.24,120.261318696724,1,0,5,1,1,275.00763926
"CC(=O)C1(CCC2C3C=C(C4=CC(=O)C5CC5C4(C)C3CCC12C)Cl)OC(=O)C",416.945,4.6076,60.44,217.370080088323,4,0,2,5,0,416.175437088
"CN(C)CCC=C1c2ccccc2C=Cc2ccccc12",275.395,4.5538,3.24,156.287211196564,1,0,3,3,2,275.167399672
"c1ccc(cc1)c1cc(c2ccc(Cl)nc2n1)O",256.692,3.6558,46.01,121.438362557904,3,1,1,3,3,256.040340588
"CCOC(=O)C(C)(C)Oc1ccc(cc1)Cl",242.702,3.0605,35.53,121.387492094333,3,0,4,1,1,242.07097202
"CN(C)CCCN1c2ccccc2CCc2ccc(cc12)Cl",314.86,4.5284,6.48,170.174516043956,2,0,4,3,2,314.154976416
"C1CCC(C1)Nc1c2c(ncn1)n(cn2)C1C(C(C(CO)O1)O)O",335.364,-0.2077,125.55,167.697458918436,9,4,4,4,2,335.159354152
"CCn1c2cc3c(cc2c(=O)c(C(=O)O)n1)OCO3",262.221,0.8433,90.65,120.665469643285,6,1,2,3,2,262.05897142
"CC(=O)NC1CCc2cc(c(c(c2-c2ccc(c(=O)cc12)OC)OC)OC)OC",399.443,2.8716,83.09,204.28703919969,6,1,5,3,2,399.16818752
"COC(=O)C(Cc1ccc(cc1)Cl)N",213.664,1.3828,52.32,104.785155097019,3,1,3,1,1,213.055656304
"CCc1cccc(c1)N(C)C(=Nc1cccc2ccccc12)N",303.409,4.4848,41.62,166.24547093596,1,1,3,3,3,303.173547672
"CCN(CC)CCOCCOC(=O)C1(CCCC1)c1ccccc1",333.472,3.4,38.77,189.237293301983,4,0,10,2,1,333.230393852
"c1ccc(cc1)C=CCN1CCN(CC1)C(c1ccccc1)c1ccccc1",368.524,5.10700000000001,6.48,207.62853560619,2,0,6,4,3,368.225248896
"CC1CCC2(C(C)CC(C)C(C(C)C(=O)c3ccc[nH]3)O2)OC1Cc1nc2c(ccc(c2C(=O)O)NC)o1",523.63,5.5298,126.68,274.031517899133,7,3,7,5,3,523.268235904
"CC1(C2CCC(C1(C)C(=O)O)O2)C(=O)O",214.217,0.7294,83.83,106.880052202931,3,2,2,2,0,214.084123548
"C(CN1CCNC(C1)C(=O)O)CP(=O)(O)O",252.207,-1.0874,110.1,117.80744021134,4,4,5,1,0,252.087508274
"CCNC(=O)C1C(C(C(n2cnc3c(N)nc(NCCc4ccc(cc4)CCC(=O)O)nc23)O1)O)O",499.528,-0.164399999999998,197.74,247.116999485588,11,6,10,4,3,499.217931648
"c1cc(c2nc3c4cc(ccc4nc(N)n3n2)Cl)oc1",285.694,2.7731,82.24,128.709083217543,6,1,1,4,4,285.041737556
"CC(=O)OC1C(c2ccc(cc2)OC)Sc2ccccc2N(CCN(C)C)C1=O",414.527,3.3685,59.08,211.854232345234,6,0,6,3,2,414.161328312
"c1ccc(cc1)C1(c2ccccc2)C(=O)NC(=N1)O",252.273,1.974,61.69,126.982805929309,2,2,2,3,2,252.089877624
"C1CCC(CC1)Nc1c2c(ncn1)n(cn2)C1C(C(C(CO)O1)O)O",349.391,0.1824,125.55,176.872342033168,9,4,4,4,2,349.175004216
"CN1CCN(CC1)c1c2cccn2c2ccc(cc2n1)C(F)(F)F",334.345,3.2581,23.78,160.53546961228,4,0,1,4,3,334.140531204
"C1CCC(C1)Nc1c2c(nc(Cl)n1)n(cn2)C1C(C(C(CO)O1)O)O",369.809,0.445699999999999,125.55,176.59575464515,9,4,4,4,2,369.1203818
"COc1cccc(c1OCCNCC1COc2ccccc2O1)OC",345.395,2.5122,58.18,179.527227440048,6,1,8,3,2,345.157622836
"CN1CCC23CCCCC2C1Cc1ccc(cc31)OC",271.404,3.3834,12.47,156.790856435574,2,0,1,4,1,271.19361442
"CN(C)CCC=C1c2ccccc2COc2ccccc12",279.383,3.9624,12.47,155.725417343858,2,0,3,3,2,279.162314292
"CCC(=O)N1CCN(CC1)C(=O)c1ccccc1",246.31,1.381,40.62,132.477289424655,2,0,2,2,1,246.136827816
"C1CCCC(CCC1)C(CN)O",171.284,1.6665,46.25,104.859187379206,2,2,2,1,0,171.162314292
"c1cc(cc(c1)NC(=N)NC(=N)N)Cl",211.656,1.16974,97.78,100.672915433038,2,5,1,1,1,211.062473
"CN1C2CCC1CC(C2)OC(c1ccccc1)c1ccc(cc1)Cl",341.882,5.0712,12.47,182.657251178691,2,0,4,4,2,341.154642068
"c1c2c(cc(c1N(=O)=O)N(=O)=O)[nH]c(=O)c(=O)[nH]2",252.142,0.0328000000000003,152,101.91735452336,6,2,2,2,2,252.013083848
"c1ccc2c(c1)[nH]c(=O)n2C1C=CN(CCCC(=O)c2ccc(cc2)F)CC1",379.435,3.8923,58.1,192.613807498856,4,1,6,4,3,379.169605164
"C1CCN(CC1)CCOC(=O)c1c[nH]c2ccccc12",272.348,2.8106,45.33,146.428301469239,3,1,4,3,2,272.15247788
"CC(c1ccccc1)(c1ccccn1)OCCN(C)C",270.376,2.9233,25.36,151.680527896289,3,0,6,2,2,270.173213324
"CC(C)NCC(COc1cccc2c1cc[nH]2)O",248.326,1.9056,57.28,135.271715449897,3,3,6,2,2,248.15247788
"CC1(C)CCC=N1=O",113.16,1.1399,26.07,64.8663721722588,1,0,0,1,0,113.084063972
"CCN(CC)C(C)C(=O)N1c2ccccc2Sc2ccccc12",326.465,4.5462,23.55,172.750911442316,3,0,4,3,2,326.145284324
"c1cc2c(cc1C(=O)N)c(CCN)c[nH]2",203.245,0.768,84.9,105.813257572879,2,3,3,2,2,203.105862036
"c1ccc(c(c1)C1CC1)OCC1=NCCN1",216.284,1.9445,33.62,118.070650147113,3,1,4,3,1,216.126263132
"CNCCCN1c2ccccc2CCc2ccccc12",266.388,3.5328,15.27,151.949422348153,2,1,4,3,2,266.178298704
"C1CC(n2ccc(N)nc2=O)OC1CO",211.221,-0.5046,90.37,104.776141789984,6,2,2,2,1,211.095691276
"CC1C2Cc3ccc(cc3C1(C)CCN2CC1CC1)O",271.404,3.3264,23.47,156.55821521639,2,1,2,4,1,271.19361442
"Cn1cc(C(F)(F)F)nc1c1ccc(cc1)OCC(CNCCOc1ccc(c(c1)C(=O)N)O)O",494.47,2.3187,131.86,233.939120405368,8,4,11,3,3,494.17770456
"CC(CCc1ccc(cc1)O)NCCc1ccc(c(c1)O)O",301.386,2.9568,72.72,163.243102362616,4,4,7,2,2,301.167793596
"c1ccc2c(-c3ccccc3[I+]2)c1",279.1,-0.204600000000001,0,99.1081451523569,0,0,0,3,2,278.96652467609
"C1=CC2C(=NC(=S)N(CCN3CCC(=C(c4ccc(cc4)F)c4ccc(cc4)F)CC3)C2=O)C=C1",489.591,5.1728,35.91,243.63189408233,3,0,5,5,2,489.16863986
"CC(C)(C)NCC(COc1cccc2c1[nH]c(=O)[nH]2)O",279.34,0.984,90.14,146.48085477769,4,4,5,2,2,279.158291532
"C1Cc2cc(c(cc2CN(C1)C(=S)NCCc1ccc(cc1)Cl)O)O",376.909,3.6166,55.73,187.333248457115,3,3,3,3,2,376.101226592
"CN(C)CCOC(c1ccccc1)c1ccccc1",255.361,3.3542,12.47,144.690967300778,2,0,6,2,2,255.162314292
"c1ccc(cc1)C1(c2ccccc2)C(=O)NC(=O)N1",252.273,1.7696,58.2,126.976020349016,2,2,2,3,2,252.089877624
"Cn1cnc2c1c(=O)n(C)c(=O)[nH]2",180.167,-1.0397,72.68,83.7518640507382,5,1,0,2,2,180.064725496
"Cn1c2c(c(=O)n(C)c1=O)[nH]c(C1CCCC1)n2",248.286,0.617899999999999,72.68,125.810507470535,5,1,1,3,2,248.127325752
"C#CC1(CCC2C3CCC4=Cc5c(CC4(C)C3CCC12C)cno5)O",337.463,4.221,46.26,187.432042104237,3,1,0,5,1,337.204179104
"CN1CCc2cc(cc3-c4c(ccc(c4O)O)CC1c23)O",283.327,2.5555,63.93,146.588589794511,4,3,0,4,2,283.120843404
"c1ccc(cc1)CCCN1CCN(CC1)CCOC(c1ccc(cc1)F)c1ccc(cc1)F",450.573,5.32120000000001,15.71,240.112520903198,3,0,10,4,3,450.248270084
"c1ccc(cc1)Oc1ccc(cc1)c1cn(C2CCCC2)c2c1c(N)ncn2",370.456,5.5879,65.96,194.383463546005,5,1,4,5,4,370.179361324
"C1CC2CN(CC1N2)c1ccc(Cl)nn1",224.695,1.0706,41.05,111.952778244229,4,1,1,3,1,224.082874096
"CCCCCCN(CCCCCC)C(=O)Cc1c2ccccc2[nH]c1c1ccc(cc1)F",436.615,7.50570000000001,36.1,243.617368191484,1,1,13,3,3,436.288992024
"c1cc(c(cc1CC(C(=O)O)N)O)O",197.19,0.0521999999999997,103.78,96.2411430570356,4,4,3,1,1,197.068807832
"CCCN1CCc2cc(cc3-c4c(ccc(c4O)O)CC1c23)O",311.381,3.3357,63.93,164.938356023976,4,3,2,4,2,311.152143532
"CN1CCc2cc(c(cc2C(C1)c1ccccc1)O)Cl",287.79,3.6654,23.47,149.540849654444,2,1,1,3,2,287.107691876
"CCCCC1(Cc2cc(c(c(c2C1=O)Cl)Cl)OCC(=O)O)C1CCCC1",399.314,5.5624,63.6,197.172248311699,3,1,7,3,1,398.105164608
"CCN(CC)C(=O)c1ccc(c(c1)OC)O",223.272,1.8828,49.77,119.421359318807,3,1,4,1,1,223.120843404
"CCC1CN2CCc3cc(c(cc3C2CC1CC1c2cc(c(cc2CCN1)OC)OC)OC)OC",480.649,4.9434,52.19,265.695773220505,6,1,7,5,2,480.29880776
"C#CCNC(C)Cc1ccccc1",173.259,1.8404,12.03,101.302757516099,1,1,4,1,1,173.12044948
"CCCCCCCCCCCC=CC(C)(C)C=CCCCC(=O)O",336.56,7.30080000000001,37.3,206.265075482869,1,1,16,0,0,336.30283052
"CCCN(CCC)CCc1ccc(c(c1)O)O",237.343,2.7623,43.7,136.186903229379,3,2,7,1,1,237.172878976
"CC(C)CC(C(=O)O)NC(=O)C(C(Cc1ccccc1)N)O",308.378,0.5328,112.65,163.94889126556,4,4,8,1,1,308.173607248
"CCNC(=O)C1C(C(C(n2cnc3c(N)ncnc23)O1)O)O",308.298,-1.8362,148.41,147.320233279146,9,4,3,3,2,308.123302992
"c1ccnc(c1)c1ccccn1",156.188,2.1436,25.78,82.1675572887965,2,0,1,2,2,156.068748256
"CN(C1CCCCC1N1CCCC1)C(=O)Cc1ccc(c(c1)Cl)Cl",369.336,4.4013,23.55,190.980943198171,2,0,4,3,1,368.142218812
"c1ccc2c(-c3c4c(cccc4[nH]n3)C2=O)c1",220.231,2.7743,45.75,108.385877522154,2,1,0,4,3,220.063662876
"COc1cc2c(cc1OC)nc(nc2N)N1CCN(CC1)C(=O)C1COc2ccccc2O1",451.483,1.7178,112.27,225.597911365863,9,1,4,5,3,451.1855689
"CC(C)(C)C1(CCN2CC3c4ccccc4CCc4cccc(C2C1)c34)O",361.529,4.84480000000001,23.47,206.410074537858,2,1,0,5,2,361.240564612
"CC(c1cccc(c1Cl)Cl)N",190.073,3.0131,26.02,88.8685582650532,1,1,1,1,1,189.011204648
"CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12",287.359,3.383,62.32,153.319284423923,2,2,4,3,2,287.152143532
"CC(C)CC(C(=O)NCCCCNC(=N)N)NC(=O)C1C(C(=O)O)O1",357.411,-1.25122999999999,169.93,184.278996560877,5,6,11,1,0,357.201218964
"CC12CCN(C)C2N(C)c2ccc(cc12)OC(=O)NC",275.352,1.7739,44.81,148.611253831336,4,1,1,3,1,275.163376912
"CCc1cc(c(c(c1O)C(=O)NCC1CCN(CC)C1)OC)Cl",340.851,2.6882,61.8,177.391187781331,4,2,6,2,1,340.15537034
"CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl",360.837,4.68,52.6,181.765815630241,4,0,6,2,2,360.112836832
"CC(C)(c1ccc(cc1)C(CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O)O)C(=O)O",501.667,5.51050000000001,81,275.00686728741,4,3,10,4,3,501.287908728
"CCCN(CC1CC1)c1c(c(nc(C)n1)Nc1c(cc(cc1Cl)Cl)Cl)Cl",434.198,6.76862,41.05,201.52172644603,4,1,7,3,2,432.04420736
"COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F",318.339,3.2015,56.84,157.24932426721,4,1,9,1,1,318.155512572
"c1ccc(cc1)CCN1CCC2(CC1)CNC(=O)O2",260.337,1.8035,41.57,141.446449660965,3,1,3,3,1,260.15247788
"C(CSCc1csc(n1)N=C(N)N)C(=NS(=O)(=O)N)N",337.456,-0.767999999999999,175.83,145.824606691442,6,4,7,1,1,337.04493572
"COc1ccc(cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)Cl",494.013,3.6417,113.6,238.160591431523,5,3,8,3,2,493.143819676
"CCCCCCC(C(C)O)n1cnc2c(N)ncnc12",277.372,2.3008,89.85,151.126852006923,6,2,7,2,2,277.190260356
"CCOC(=O)c1c2CN(C)C(=O)c3cc(ccc3-n2cn1)F",303.293,1.7737,64.43,145.342644252041,5,0,2,3,2,303.101919528
"CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1Cl)Cl)C(=O)OC)C",384.259,3.9643,64.63,182.884696706258,5,1,4,2,1,383.069113448
"CN(C)c1cc2c(cn1)ncnc2Nc1ccc2c(c1)cnn2Cc1ccccc1",395.47,4.2324,71.76,203.142057327659,7,1,5,5,5,395.185843672
"c1cc2c(cc1I)C(=Cc1cc(c(c(c1)Br)O)Br)C(=O)N2",520.946,5.0145,49.33,162.77493174292,2,2,1,3,2,518.796650696
"CC[N+](C)(C)c1cccc(c1)O",166.244,1.979,20.23,96.2214087468903,1,1,2,1,1,166.12264055209
"CC12CCC3c4ccc(cc4CCC3C1CCC2=O)O",270.372,3.8174,37.3,150.744992145727,2,1,0,4,1,270.161979944
"CC(=CCCC(=CCCC(=CCSc1ccccc1C(=O)O)C)C)C",358.547,6.89610000000001,37.3,198.516318994056,2,1,10,1,1,358.1966512
